honest_proportion,round,total_honest_effective_balance,alpha,sum_balance_honest,sum_balance_all
0.0,226,0,-1.2835980327799916,0.0,12386.391904515085
0.0,227,0,-1.286134420428425,0.0,12464.047599634248
0.0,228,0,-1.2886708080768585,0.0,12541.613973473262
0.0,229,0,-1.291207195725292,0.0,12619.131443531649
0.0,230,0,-1.2937435833737254,0.0,12696.562559712802
0.0,231,0,-1.2962799710221589,0.0,12773.908842119386
0.0,232,0,-1.2988163586705923,0.0,12851.055653452759
0.0,233,0,-1.3013527463190258,0.0,12928.082383059944
0.0,234,0,-1.3038891339674592,0.0,13005.222415913959
0.0,235,0,-1.3064255216158926,0.0,13082.283234174607
0.0,236,0,-1.308961909264326,0.0,13159.150567240955
0.0,237,0,-1.3114982969127595,0.0,13236.057399379319
0.0,238,0,-1.314034684561193,0.0,13312.850592126346
0.0,239,0,-1.3165710722096264,0.0,13389.49319243009
0.0,240,0,-1.3191074598580599,0.0,13466.063637288851
0.0,241,0,-1.3216438475064933,0.0,13542.678263515496
0.0,242,0,-1.3241802351549268,0.0,13619.069446229445
0.0,243,0,-1.3267166228033602,0.0,13695.507161621723
0.0,244,0,-1.3292530104517937,0.0,13771.915534760697
0.0,245,0,-1.3317893981002271,0.0,13848.25732136163
0.0,246,0,-1.3343257857486606,0.0,13924.457268156973
0.0,247,0,-1.336862173397094,0.0,14000.631319545304
0.0,248,0,-1.3393985610455275,0.0,14076.780400711534
0.0,249,0,-1.341934948693961,0.0,14152.829219758138
0.0,250,0,-1.3444713363423944,0.0,14228.893207767043
0.0,251,0,-1.3470077239908278,0.0,14304.935037606225
0.0,252,0,-1.3495441116392612,0.0,14380.841540454054
0.0,253,0,-1.3520804992876947,0.0,14456.576058374123
0.0,254,0,-1.3546168869361281,0.0,14532.291856315986
0.0,255,0,-1.3571532745845616,0.0,14607.95181622443
